acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,class
64,0.0674,https://api.spotify.com/v1/audio-analysis/5MVkWRKMBO3r05oihuNbzM,0.347,170067,0.83,5MVkWRKMBO3r05oihuNbzM,0.00463,4,0.201,-6.218,0,0.0633,78.06,4,https://api.spotify.com/v1/tracks/5MVkWRKMBO3r05oihuNbzM,audio_features,spotify:track:5MVkWRKMBO3r05oihuNbzM,0.312,1
65,0.000233,https://api.spotify.com/v1/audio-analysis/2xoG88poPOqbdDx89hEkLk,0.58,255093,0.971,2xoG88poPOqbdDx89hEkLk,3.18e-06,4,0.598,-4.038,1,0.0675,115.033,4,https://api.spotify.com/v1/tracks/2xoG88poPOqbdDx89hEkLk,audio_features,spotify:track:2xoG88poPOqbdDx89hEkLk,0.362,0
66,0.269,https://api.spotify.com/v1/audio-analysis/7s98USy0QjKX6LoPFmHvYV,0.625,168053,0.923,7s98USy0QjKX6LoPFmHvYV,0.0,1,0.623,-5.191,0,0.125,171.859,4,https://api.spotify.com/v1/tracks/7s98USy0QjKX6LoPFmHvYV,audio_features,spotify:track:7s98USy0QjKX6LoPFmHvYV,0.722,1
67,5.71e-06,https://api.spotify.com/v1/audio-analysis/3aUTE8sywcwWW1vcKOKlnw,0.287,271283,0.953,3aUTE8sywcwWW1vcKOKlnw,4.73e-05,7,0.497,-2.819,1,0.088,92.483,4,https://api.spotify.com/v1/tracks/3aUTE8sywcwWW1vcKOKlnw,audio_features,spotify:track:3aUTE8sywcwWW1vcKOKlnw,0.32,0
68,0.163,https://api.spotify.com/v1/audio-analysis/6t1F0FTlVHAw6kEe164SsL,0.683,240080,0.601,6t1F0FTlVHAw6kEe164SsL,0.0,7,0.251,-6.912,1,0.0316,98.981,4,https://api.spotify.com/v1/tracks/6t1F0FTlVHAw6kEe164SsL,audio_features,spotify:track:6t1F0FTlVHAw6kEe164SsL,0.643,1
69,0.332,https://api.spotify.com/v1/audio-analysis/3VERdIJWnefN2HLJCtwdrZ,0.614,202480,0.597,3VERdIJWnefN2HLJCtwdrZ,0.0,5,0.286,-6.8,1,0.0567,82.001,4,https://api.spotify.com/v1/tracks/3VERdIJWnefN2HLJCtwdrZ,audio_features,spotify:track:3VERdIJWnefN2HLJCtwdrZ,0.354,1
70,0.523,https://api.spotify.com/v1/audio-analysis/55UjOMeWAEh9q5GdXTaDd0,0.713,217757,0.921,55UjOMeWAEh9q5GdXTaDd0,0.0,9,0.563,-4.745,1,0.0575,93.974,4,https://api.spotify.com/v1/tracks/55UjOMeWAEh9q5GdXTaDd0,audio_features,spotify:track:55UjOMeWAEh9q5GdXTaDd0,0.92,0
71,0.00719,https://api.spotify.com/v1/audio-analysis/0O2t6ZqUyXze505PIxc2mz,0.663,203656,0.876,0O2t6ZqUyXze505PIxc2mz,1.2e-06,10,0.0958,-4.573,0,0.161,103.976,4,https://api.spotify.com/v1/tracks/0O2t6ZqUyXze505PIxc2mz,audio_features,spotify:track:0O2t6ZqUyXze505PIxc2mz,0.715,1
72,0.468,https://api.spotify.com/v1/audio-analysis/1bUazU9SSOh02AdlOPeTvm,0.91,181895,0.741,1bUazU9SSOh02AdlOPeTvm,7.63e-05,11,0.055,-2.294,0,0.0565,95.008,4,https://api.spotify.com/v1/tracks/1bUazU9SSOh02AdlOPeTvm,audio_features,spotify:track:1bUazU9SSOh02AdlOPeTvm,0.793,0
73,0.00971,https://api.spotify.com/v1/audio-analysis/7w9bgPAmPTtrkt2v16QWvQ,0.701,326467,0.728,7w9bgPAmPTtrkt2v16QWvQ,0.00115,2,0.361,-4.554,1,0.255,171.388,4,https://api.spotify.com/v1/tracks/7w9bgPAmPTtrkt2v16QWvQ,audio_features,spotify:track:7w9bgPAmPTtrkt2v16QWvQ,0.0591,1
74,0.139,https://api.spotify.com/v1/audio-analysis/4XRZbiVdsA5qv6f6qP70lS,0.697,200453,0.775,4XRZbiVdsA5qv6f6qP70lS,0.0,10,0.0737,-4.106,1,0.0636,90.015,4,https://api.spotify.com/v1/tracks/4XRZbiVdsA5qv6f6qP70lS,audio_features,spotify:track:4XRZbiVdsA5qv6f6qP70lS,0.822,1
75,0.533,https://api.spotify.com/v1/audio-analysis/5tsI3xxDHDgzHhn30LTQNz,0.815,268566,0.364,5tsI3xxDHDgzHhn30LTQNz,3.52e-05,2,0.108,-11.158,1,0.375,129.937,4,https://api.spotify.com/v1/tracks/5tsI3xxDHDgzHhn30LTQNz,audio_features,spotify:track:5tsI3xxDHDgzHhn30LTQNz,0.328,1
76,0.632,https://api.spotify.com/v1/audio-analysis/0sSF2viFap4zeXfxUXXt6i,0.452,193080,0.954,0sSF2viFap4zeXfxUXXt6i,6.19e-05,4,0.441,-5.133,1,0.107,170.032,4,https://api.spotify.com/v1/tracks/0sSF2viFap4zeXfxUXXt6i,audio_features,spotify:track:0sSF2viFap4zeXfxUXXt6i,0.732,0
77,0.00122,https://api.spotify.com/v1/audio-analysis/3QdefKbNfifFnCwlpLtQcG,0.616,343907,0.852,3QdefKbNfifFnCwlpLtQcG,0.0227,7,0.0923,-5.358,0,0.0321,94.023,4,https://api.spotify.com/v1/tracks/3QdefKbNfifFnCwlpLtQcG,audio_features,spotify:track:3QdefKbNfifFnCwlpLtQcG,0.636,1
78,0.00655,https://api.spotify.com/v1/audio-analysis/5OnmeOigUabKCugoB7Lwgq,0.51,261680,0.883,5OnmeOigUabKCugoB7Lwgq,0.000283,1,0.0701,-5.458,1,0.0979,129.974,4,https://api.spotify.com/v1/tracks/5OnmeOigUabKCugoB7Lwgq,audio_features,spotify:track:5OnmeOigUabKCugoB7Lwgq,0.145,0
79,0.0518,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX,0.268,321093,0.742,64yrDBpcdwEdNY9loyEGbX,0.0,5,0.626,-4.939,1,0.0355,159.779,4,https://api.spotify.com/v1/tracks/64yrDBpcdwEdNY9loyEGbX,audio_features,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.416,1
80,0.000876,https://api.spotify.com/v1/audio-analysis/5WweXBOLZIbkYE5bjoduTM,0.565,284667,0.92,5WweXBOLZIbkYE5bjoduTM,0.0,1,0.146,-3.976,1,0.043,132.044,4,https://api.spotify.com/v1/tracks/5WweXBOLZIbkYE5bjoduTM,audio_features,spotify:track:5WweXBOLZIbkYE5bjoduTM,0.204,0
81,0.111,https://api.spotify.com/v1/audio-analysis/61WbtB6ujkpNAsAf5LjF4b,0.797,227822,0.792,61WbtB6ujkpNAsAf5LjF4b,7.88e-05,6,0.24,-5.758,1,0.0607,106.038,4,https://api.spotify.com/v1/tracks/61WbtB6ujkpNAsAf5LjF4b,audio_features,spotify:track:61WbtB6ujkpNAsAf5LjF4b,0.54,1
82,0.102,https://api.spotify.com/v1/audio-analysis/5ITDkudn3l1YoZc2TP0vhN,0.504,182707,0.957,5ITDkudn3l1YoZc2TP0vhN,0.0,11,0.299,-3.627,0,0.0649,155.996,4,https://api.spotify.com/v1/tracks/5ITDkudn3l1YoZc2TP0vhN,audio_features,spotify:track:5ITDkudn3l1YoZc2TP0vhN,0.931,0
83,0.246,https://api.spotify.com/v1/audio-analysis/6UaRii9AH6Zss9xNMEQ2M9,0.746,263373,0.922,6UaRii9AH6Zss9xNMEQ2M9,0.0,10,0.515,-5.014,1,0.236,86.961,4,https://api.spotify.com/v1/tracks/6UaRii9AH6Zss9xNMEQ2M9,audio_features,spotify:track:6UaRii9AH6Zss9xNMEQ2M9,0.638,1
84,0.00125,https://api.spotify.com/v1/audio-analysis/2rndJFlCviXXiJNzvO611d,0.243,209267,0.934,2rndJFlCviXXiJNzvO611d,0.0,1,0.317,-4.468,0,0.434,197.86,4,https://api.spotify.com/v1/tracks/2rndJFlCviXXiJNzvO611d,audio_features,spotify:track:2rndJFlCviXXiJNzvO611d,0.267,0
85,0.00613,https://api.spotify.com/v1/audio-analysis/6agssQSBqSqPvg5xepe7T0,0.577,181560,0.692,6agssQSBqSqPvg5xepe7T0,0.0,7,0.0801,-5.598,1,0.0292,92.986,4,https://api.spotify.com/v1/tracks/6agssQSBqSqPvg5xepe7T0,audio_features,spotify:track:6agssQSBqSqPvg5xepe7T0,0.668,1
86,0.0231,https://api.spotify.com/v1/audio-analysis/2BWSVd6XoUa1oPiQrX6xlE,0.671,207480,0.71,2BWSVd6XoUa1oPiQrX6xlE,0.0,4,0.141,-5.759,0,0.0328,93.979,4,https://api.spotify.com/v1/tracks/2BWSVd6XoUa1oPiQrX6xlE,audio_features,spotify:track:2BWSVd6XoUa1oPiQrX6xlE,0.389,1
87,0.0108,https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR,0.755,231840,0.555,2fQxE0jVrjNMT9oJAXtSJR,0.0,7,0.043,-4.548,1,0.0354,126.986,4,https://api.spotify.com/v1/tracks/2fQxE0jVrjNMT9oJAXtSJR,audio_features,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,0.813,1
88,0.00136,https://api.spotify.com/v1/audio-analysis/5uA4ZpS2DTLwbHpKHlsSqd,0.414,242413,0.936,5uA4ZpS2DTLwbHpKHlsSqd,0.0,2,0.369,-2.407,1,0.0758,170.229,4,https://api.spotify.com/v1/tracks/5uA4ZpS2DTLwbHpKHlsSqd,audio_features,spotify:track:5uA4ZpS2DTLwbHpKHlsSqd,0.74,1
89,0.000203,https://api.spotify.com/v1/audio-analysis/7iapXllOabJjGJU4IBw3fO,0.47,259813,0.984,7iapXllOabJjGJU4IBw3fO,3e-05,8,0.301,-3.112,1,0.205,140.043,4,https://api.spotify.com/v1/tracks/7iapXllOabJjGJU4IBw3fO,audio_features,spotify:track:7iapXllOabJjGJU4IBw3fO,0.251,0
90,0.00166,https://api.spotify.com/v1/audio-analysis/2AyaxHtLD2uD8JsVKBzGM6,0.391,219907,0.696,2AyaxHtLD2uD8JsVKBzGM6,0.0,7,0.133,-5.904,1,0.0292,150.024,4,https://api.spotify.com/v1/tracks/2AyaxHtLD2uD8JsVKBzGM6,audio_features,spotify:track:2AyaxHtLD2uD8JsVKBzGM6,0.358,1
91,0.0014,https://api.spotify.com/v1/audio-analysis/0Hv2IWtvPPca1F4zhC4UFs,0.524,222427,0.87,0Hv2IWtvPPca1F4zhC4UFs,0.0,5,0.0796,-3.716,0,0.0427,80.017,4,https://api.spotify.com/v1/tracks/0Hv2IWtvPPca1F4zhC4UFs,audio_features,spotify:track:0Hv2IWtvPPca1F4zhC4UFs,0.552,1
92,0.227,https://api.spotify.com/v1/audio-analysis/3UN6cIn3VIyg0z1LCuFSum,0.608,208133,0.614,3UN6cIn3VIyg0z1LCuFSum,4.06e-06,2,0.157,-3.727,1,0.0285,127.884,4,https://api.spotify.com/v1/tracks/3UN6cIn3VIyg0z1LCuFSum,audio_features,spotify:track:3UN6cIn3VIyg0z1LCuFSum,0.402,1
93,0.474,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,0.781,281560,0.445,34gCuhDGsG4bRPIf9bb02f,0.0,2,0.184,-6.061,1,0.0295,78.998,4,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,audio_features,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.591,1
94,0.104,https://api.spotify.com/v1/audio-analysis/1bEtvMQ0iUiwxI8Q909WJZ,0.365,189227,0.942,1bEtvMQ0iUiwxI8Q909WJZ,0.0,2,0.311,-4.26,1,0.195,177.726,4,https://api.spotify.com/v1/tracks/1bEtvMQ0iUiwxI8Q909WJZ,audio_features,spotify:track:1bEtvMQ0iUiwxI8Q909WJZ,0.443,0
95,0.00674,https://api.spotify.com/v1/audio-analysis/6BDtTzjbJ5kKKSWcJT8MlX,0.438,225813,0.919,6BDtTzjbJ5kKKSWcJT8MlX,0.0,0,0.158,-2.91,0,0.0495,151.026,4,https://api.spotify.com/v1/tracks/6BDtTzjbJ5kKKSWcJT8MlX,audio_features,spotify:track:6BDtTzjbJ5kKKSWcJT8MlX,0.195,1
96,0.000321,https://api.spotify.com/v1/audio-analysis/4wA0YXB6T5Xuu7ipGO30w2,0.45,265437,0.965,4wA0YXB6T5Xuu7ipGO30w2,0.145,8,0.0577,-3.945,1,0.0621,112.986,4,https://api.spotify.com/v1/tracks/4wA0YXB6T5Xuu7ipGO30w2,audio_features,spotify:track:4wA0YXB6T5Xuu7ipGO30w2,0.199,0
97,0.000296,https://api.spotify.com/v1/audio-analysis/70SkWedrjKzDgKrqHZwAf4,0.493,252155,0.948,70SkWedrjKzDgKrqHZwAf4,0.0,10,0.267,-4.18,0,0.0964,146.526,4,https://api.spotify.com/v1/tracks/70SkWedrjKzDgKrqHZwAf4,audio_features,spotify:track:70SkWedrjKzDgKrqHZwAf4,0.482,0
98,0.0023,https://api.spotify.com/v1/audio-analysis/624JbamM0M7tVnV0Ga6ecJ,0.516,236227,0.962,624JbamM0M7tVnV0Ga6ecJ,0.00548,5,0.113,-2.5,0,0.0411,122.043,4,https://api.spotify.com/v1/tracks/624JbamM0M7tVnV0Ga6ecJ,audio_features,spotify:track:624JbamM0M7tVnV0Ga6ecJ,0.569,1
99,0.144,https://api.spotify.com/v1/audio-analysis/6ZEAXknmx2mrO3KgcDNpFI,0.586,223067,0.651,6ZEAXknmx2mrO3KgcDNpFI,0.0,0,0.489,-10.16,1,0.048,81.397,4,https://api.spotify.com/v1/tracks/6ZEAXknmx2mrO3KgcDNpFI,audio_features,spotify:track:6ZEAXknmx2mrO3KgcDNpFI,0.901,1
100,0.000892,https://api.spotify.com/v1/audio-analysis/3bdqdxoWXP3z0KuDt0o4Cn,0.273,229120,0.973,3bdqdxoWXP3z0KuDt0o4Cn,0.0,1,0.388,-3.324,0,0.0807,133.428,4,https://api.spotify.com/v1/tracks/3bdqdxoWXP3z0KuDt0o4Cn,audio_features,spotify:track:3bdqdxoWXP3z0KuDt0o4Cn,0.179,0
101,0.0152,https://api.spotify.com/v1/audio-analysis/1WP1r7fuvRqZRnUaTi2I1Q,0.746,206880,0.754,1WP1r7fuvRqZRnUaTi2I1Q,0.0,1,0.0486,-6.681,1,0.067,149.882,4,https://api.spotify.com/v1/tracks/1WP1r7fuvRqZRnUaTi2I1Q,audio_features,spotify:track:1WP1r7fuvRqZRnUaTi2I1Q,0.764,1
102,7.09e-06,https://api.spotify.com/v1/audio-analysis/2uhd72WYtWxFZPxxnvGgFY,0.397,204610,0.988,2uhd72WYtWxFZPxxnvGgFY,0.00264,7,0.112,-3.721,1,0.153,184.696,4,https://api.spotify.com/v1/tracks/2uhd72WYtWxFZPxxnvGgFY,audio_features,spotify:track:2uhd72WYtWxFZPxxnvGgFY,0.222,0
103,0.00285,https://api.spotify.com/v1/audio-analysis/03jdl5GTBhKsgB1Yw8mVPh,0.462,213576,0.972,03jdl5GTBhKsgB1Yw8mVPh,0.0,7,0.666,-2.642,0,0.138,128.092,4,https://api.spotify.com/v1/tracks/03jdl5GTBhKsgB1Yw8mVPh,audio_features,spotify:track:03jdl5GTBhKsgB1Yw8mVPh,0.449,0
104,0.695,https://api.spotify.com/v1/audio-analysis/2CW04trIoYMbroZWDzPAjs,0.599,174920,0.65,2CW04trIoYMbroZWDzPAjs,0.0,9,0.969,-4.394,1,0.0263,91.989,4,https://api.spotify.com/v1/tracks/2CW04trIoYMbroZWDzPAjs,audio_features,spotify:track:2CW04trIoYMbroZWDzPAjs,0.346,1
105,0.00525,https://api.spotify.com/v1/audio-analysis/0qAIiGFKLdV1xpNlEhjpq8,0.637,230467,0.885,0qAIiGFKLdV1xpNlEhjpq8,0.000384,5,0.0658,-5.81,1,0.0776,121.952,4,https://api.spotify.com/v1/tracks/0qAIiGFKLdV1xpNlEhjpq8,audio_features,spotify:track:0qAIiGFKLdV1xpNlEhjpq8,0.611,1
106,0.112,https://api.spotify.com/v1/audio-analysis/6J7cSyvSCnPwv3vqHchEfL,0.584,243227,0.536,6J7cSyvSCnPwv3vqHchEfL,0.0,10,0.456,-8.158,1,0.0279,126.996,4,https://api.spotify.com/v1/tracks/6J7cSyvSCnPwv3vqHchEfL,audio_features,spotify:track:6J7cSyvSCnPwv3vqHchEfL,0.44,1
107,0.0329,https://api.spotify.com/v1/audio-analysis/1OAh8uOEOvTDqkKFsKksCi,0.671,204173,0.672,1OAh8uOEOvTDqkKFsKksCi,0.0,0,0.118,-3.094,0,0.0688,97.98,4,https://api.spotify.com/v1/tracks/1OAh8uOEOvTDqkKFsKksCi,audio_features,spotify:track:1OAh8uOEOvTDqkKFsKksCi,0.632,1
108,0.0174,https://api.spotify.com/v1/audio-analysis/0xHeg9elIvmAnw7gwSLN9j,0.284,325360,0.925,0xHeg9elIvmAnw7gwSLN9j,0.0,0,0.121,-4.475,0,0.281,199.905,4,https://api.spotify.com/v1/tracks/0xHeg9elIvmAnw7gwSLN9j,audio_features,spotify:track:0xHeg9elIvmAnw7gwSLN9j,0.343,0
109,0.192,https://api.spotify.com/v1/audio-analysis/0oGBzhx1cv9guAt3j7WyCA,0.387,205547,0.568,0oGBzhx1cv9guAt3j7WyCA,0.0,6,0.206,-6.198,1,0.0276,152.853,3,https://api.spotify.com/v1/tracks/0oGBzhx1cv9guAt3j7WyCA,audio_features,spotify:track:0oGBzhx1cv9guAt3j7WyCA,0.371,1
110,0.283,https://api.spotify.com/v1/audio-analysis/2X8GwyuNBiOJKLCLNaefOT,0.461,172870,0.583,2X8GwyuNBiOJKLCLNaefOT,0.0,5,0.112,-4.581,1,0.0814,133.032,5,https://api.spotify.com/v1/tracks/2X8GwyuNBiOJKLCLNaefOT,audio_features,spotify:track:2X8GwyuNBiOJKLCLNaefOT,0.497,1
111,2.23e-05,https://api.spotify.com/v1/audio-analysis/37Qiw0DUoEtiSqMhwp1adH,0.239,238093,0.924,37Qiw0DUoEtiSqMhwp1adH,0.802,4,0.293,-5.661,1,0.152,179.829,4,https://api.spotify.com/v1/tracks/37Qiw0DUoEtiSqMhwp1adH,audio_features,spotify:track:37Qiw0DUoEtiSqMhwp1adH,0.177,0
112,0.0025,https://api.spotify.com/v1/audio-analysis/10bSodWJ0q2c63ECltBhIN,0.186,222853,0.952,10bSodWJ0q2c63ECltBhIN,0.0,4,0.544,-3.401,0,0.196,177.943,3,https://api.spotify.com/v1/tracks/10bSodWJ0q2c63ECltBhIN,audio_features,spotify:track:10bSodWJ0q2c63ECltBhIN,0.339,0
113,0.000654,https://api.spotify.com/v1/audio-analysis/5colqK4X2utxb1opX2TF0b,0.457,209627,0.882,5colqK4X2utxb1opX2TF0b,0.0,2,0.332,-4.92,0,0.0529,92.096,4,https://api.spotify.com/v1/tracks/5colqK4X2utxb1opX2TF0b,audio_features,spotify:track:5colqK4X2utxb1opX2TF0b,0.281,0
114,0.000747,https://api.spotify.com/v1/audio-analysis/2GD8Ia7rtJzfgTIy20TaRI,0.435,212040,0.887,2GD8Ia7rtJzfgTIy20TaRI,0.0,9,0.0327,-4.07,1,0.0636,199.935,4,https://api.spotify.com/v1/tracks/2GD8Ia7rtJzfgTIy20TaRI,audio_features,spotify:track:2GD8Ia7rtJzfgTIy20TaRI,0.408,1
115,3.59e-05,https://api.spotify.com/v1/audio-analysis/5jtBLvX8DUgwBUZBm6rLmW,0.333,223360,0.971,5jtBLvX8DUgwBUZBm6rLmW,0.0221,1,0.196,-2.784,1,0.279,134.581,4,https://api.spotify.com/v1/tracks/5jtBLvX8DUgwBUZBm6rLmW,audio_features,spotify:track:5jtBLvX8DUgwBUZBm6rLmW,0.408,0
116,0.511,https://api.spotify.com/v1/audio-analysis/7ifAh5th3uZQLUZHfrmizl,0.517,190745,0.736,7ifAh5th3uZQLUZHfrmizl,0.0,8,0.101,-5.491,1,0.312,155.913,4,https://api.spotify.com/v1/tracks/7ifAh5th3uZQLUZHfrmizl,audio_features,spotify:track:7ifAh5th3uZQLUZHfrmizl,0.493,1
117,0.0767,https://api.spotify.com/v1/audio-analysis/0Uc9PhfV2oP7mhXlLux6SM,0.611,234213,0.609,0Uc9PhfV2oP7mhXlLux6SM,1.14e-06,2,0.105,-7.486,1,0.0308,118.997,4,https://api.spotify.com/v1/tracks/0Uc9PhfV2oP7mhXlLux6SM,audio_features,spotify:track:0Uc9PhfV2oP7mhXlLux6SM,0.271,1
118,0.205,https://api.spotify.com/v1/audio-analysis/7cHXirOonDVn4dHc3T6Ouu,0.559,216453,0.806,7cHXirOonDVn4dHc3T6Ouu,0.0,5,0.142,-4.412,0,0.0345,119.984,4,https://api.spotify.com/v1/tracks/7cHXirOonDVn4dHc3T6Ouu,audio_features,spotify:track:7cHXirOonDVn4dHc3T6Ouu,0.465,1
119,0.00602,https://api.spotify.com/v1/audio-analysis/7lRlq939cDG4SzWOF4VAnd,0.21,186480,0.94,7lRlq939cDG4SzWOF4VAnd,0.0,9,0.269,-3.427,1,0.123,179.722,4,https://api.spotify.com/v1/tracks/7lRlq939cDG4SzWOF4VAnd,audio_features,spotify:track:7lRlq939cDG4SzWOF4VAnd,0.255,1
120,0.189,https://api.spotify.com/v1/audio-analysis/4Aj0n50quHNeRhPKD0pwRM,0.458,240493,0.719,4Aj0n50quHNeRhPKD0pwRM,0.0,4,0.228,-3.921,0,0.0323,142.032,4,https://api.spotify.com/v1/tracks/4Aj0n50quHNeRhPKD0pwRM,audio_features,spotify:track:4Aj0n50quHNeRhPKD0pwRM,0.168,1
121,0.000515,https://api.spotify.com/v1/audio-analysis/12EhOKHAvqXDMilwuVwrCH,0.415,291776,0.988,12EhOKHAvqXDMilwuVwrCH,1.2e-05,1,0.0769,-3.581,1,0.157,103.04,4,https://api.spotify.com/v1/tracks/12EhOKHAvqXDMilwuVwrCH,audio_features,spotify:track:12EhOKHAvqXDMilwuVwrCH,0.211,0
122,0.00304,https://api.spotify.com/v1/audio-analysis/2970ewAMW2sT4Xu2RG6oIJ,0.433,240000,0.985,2970ewAMW2sT4Xu2RG6oIJ,0.0,4,0.0812,-3.115,0,0.165,107.539,4,https://api.spotify.com/v1/tracks/2970ewAMW2sT4Xu2RG6oIJ,audio_features,spotify:track:2970ewAMW2sT4Xu2RG6oIJ,0.125,0
123,3.48e-05,https://api.spotify.com/v1/audio-analysis/7FMX9INM9gIaoYjaeZNUkr,0.165,322360,0.837,7FMX9INM9gIaoYjaeZNUkr,0.00115,8,0.0818,-5.377,1,0.125,102.392,4,https://api.spotify.com/v1/tracks/7FMX9INM9gIaoYjaeZNUkr,audio_features,spotify:track:7FMX9INM9gIaoYjaeZNUkr,0.0696,0
124,0.00619,https://api.spotify.com/v1/audio-analysis/0L63bX7bgkO7dILCDiQqDE,0.505,237360,0.883,0L63bX7bgkO7dILCDiQqDE,3.85e-05,7,0.0951,-3.944,1,0.045,139.034,4,https://api.spotify.com/v1/tracks/0L63bX7bgkO7dILCDiQqDE,audio_features,spotify:track:0L63bX7bgkO7dILCDiQqDE,0.0923,1
125,3.44e-05,https://api.spotify.com/v1/audio-analysis/0cqJbZTSTVaKKanw5az3pV,0.435,177379,0.955,0cqJbZTSTVaKKanw5az3pV,0.0,1,0.211,-3.611,0,0.0511,178.021,4,https://api.spotify.com/v1/tracks/0cqJbZTSTVaKKanw5az3pV,audio_features,spotify:track:0cqJbZTSTVaKKanw5az3pV,0.824,0
126,4.12e-06,https://api.spotify.com/v1/audio-analysis/3xBCbqW9zhvhHiw7IrNQY8,0.375,229600,0.968,3xBCbqW9zhvhHiw7IrNQY8,0.0,1,0.601,-2.704,1,0.175,175.171,4,https://api.spotify.com/v1/tracks/3xBCbqW9zhvhHiw7IrNQY8,audio_features,spotify:track:3xBCbqW9zhvhHiw7IrNQY8,0.432,0
127,0.0786,https://api.spotify.com/v1/audio-analysis/5qxLvazzinSf4Cb1N6zIhb,0.67,186125,0.694,5qxLvazzinSf4Cb1N6zIhb,4.33e-05,7,0.327,-5.98,1,0.0405,89.952,4,https://api.spotify.com/v1/tracks/5qxLvazzinSf4Cb1N6zIhb,audio_features,spotify:track:5qxLvazzinSf4Cb1N6zIhb,0.128,1
128,0.542,https://api.spotify.com/v1/audio-analysis/6O1F0bZ90oP1kthNxKKfRk,0.428,207600,0.932,6O1F0bZ90oP1kthNxKKfRk,6.58e-06,1,0.316,-5.338,1,0.127,93.979,4,https://api.spotify.com/v1/tracks/6O1F0bZ90oP1kthNxKKfRk,audio_features,spotify:track:6O1F0bZ90oP1kthNxKKfRk,0.28,0
129,0.0358,https://api.spotify.com/v1/audio-analysis/0QCoZwy0mZJY93wiUuNvUa,0.351,305000,0.846,0QCoZwy0mZJY93wiUuNvUa,5.9e-06,2,0.151,-4.656,0,0.0566,171.935,4,https://api.spotify.com/v1/tracks/0QCoZwy0mZJY93wiUuNvUa,audio_features,spotify:track:0QCoZwy0mZJY93wiUuNvUa,0.319,1
130,0.178,https://api.spotify.com/v1/audio-analysis/2TZgeCU89HuSVW3JacG7Jo,0.449,215915,0.715,2TZgeCU89HuSVW3JacG7Jo,0.0,9,0.0924,-5.942,1,0.0378,178.119,4,https://api.spotify.com/v1/tracks/2TZgeCU89HuSVW3JacG7Jo,audio_features,spotify:track:2TZgeCU89HuSVW3JacG7Jo,0.477,1
131,0.00029,https://api.spotify.com/v1/audio-analysis/5AcWLXw3J6XVC9Ba6SNB0u,0.286,184506,0.991,5AcWLXw3J6XVC9Ba6SNB0u,1.98e-06,4,0.773,-3.229,0,0.419,180.035,4,https://api.spotify.com/v1/tracks/5AcWLXw3J6XVC9Ba6SNB0u,audio_features,spotify:track:5AcWLXw3J6XVC9Ba6SNB0u,0.188,0
132,0.35,https://api.spotify.com/v1/audio-analysis/49h0RYK3yzWkfbVyNJjJ01,0.535,273424,0.574,49h0RYK3yzWkfbVyNJjJ01,9.96e-05,2,0.12,-6.865,0,0.0372,84.984,4,https://api.spotify.com/v1/tracks/49h0RYK3yzWkfbVyNJjJ01,audio_features,spotify:track:49h0RYK3yzWkfbVyNJjJ01,0.445,1
133,0.109,https://api.spotify.com/v1/audio-analysis/1jIerjgmmIjYoiRaf0DaM0,0.534,386520,0.567,1jIerjgmmIjYoiRaf0DaM0,0.00024,4,0.118,-6.858,0,0.0301,144.419,4,https://api.spotify.com/v1/tracks/1jIerjgmmIjYoiRaf0DaM0,audio_features,spotify:track:1jIerjgmmIjYoiRaf0DaM0,0.18,1
134,0.286,https://api.spotify.com/v1/audio-analysis/4SjkLzyFBVXaxuB6SbJyJN,0.739,185587,0.897,4SjkLzyFBVXaxuB6SbJyJN,3.36e-05,9,0.914,-4.124,1,0.0686,123.827,4,https://api.spotify.com/v1/tracks/4SjkLzyFBVXaxuB6SbJyJN,audio_features,spotify:track:4SjkLzyFBVXaxuB6SbJyJN,0.384,1
135,0.000672,https://api.spotify.com/v1/audio-analysis/3vc1Y88hGVtpOCQna4DsTR,0.227,243080,0.931,3vc1Y88hGVtpOCQna4DsTR,0.0,5,0.113,-4.221,0,0.141,91.626,4,https://api.spotify.com/v1/tracks/3vc1Y88hGVtpOCQna4DsTR,audio_features,spotify:track:3vc1Y88hGVtpOCQna4DsTR,0.292,0
136,0.0258,https://api.spotify.com/v1/audio-analysis/5oZKVRwJ5uOLzReWSrFwLp,0.563,180400,0.858,5oZKVRwJ5uOLzReWSrFwLp,0.0,1,0.0918,-4.779,1,0.048,92.004,4,https://api.spotify.com/v1/tracks/5oZKVRwJ5uOLzReWSrFwLp,audio_features,spotify:track:5oZKVRwJ5uOLzReWSrFwLp,0.485,1
137,0.944,https://api.spotify.com/v1/audio-analysis/51hJ5Jht9g05bQwe0SPine,0.478,129286,0.111,51hJ5Jht9g05bQwe0SPine,0.0,4,0.105,-12.627,1,0.037,83.709,4,https://api.spotify.com/v1/tracks/51hJ5Jht9g05bQwe0SPine,audio_features,spotify:track:51hJ5Jht9g05bQwe0SPine,0.439,1
